Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Sophie Langlois,@SRClanglois,"https://pbs.twimg.com/media/GG25uICXAAAnVd5?format=jpg&name=small, https://pbs.twimg.com/media/GG25uICXAAAnVd5?format=jpg&name=small",5,7,,1.1K,https://twitter.com/SRClanglois/status/1760303224140042684,https://twitter.com/SRClanglois,"62e jeune tué dans une manifestation au #Senegal depuis mars 2021.  Le jeune Senghor est mort des suites de sa blessure, il avait été atteint par balle le 9 février à Saint-Louis.  A quand l'annonce d'une date pour le 1er tour de la présidentielle?",Feb 21,2024-02-21T13:59:28.000Z
Boy Joop,@_Ndiassediop,,1,1,,,https://twitter.com/_Ndiassediop/status/1368908655186358273,https://twitter.com/_Ndiassediop,"8 mars 2021 le jour où le Sénégal a perdu une femme lors d’une manifestation pacifique. 
FreeSenegal","Mar 8, 2021",2021-03-08T12:57:11.000Z
Autoroute de l'Avenir,@autorouteavenir,,6,3,,,https://twitter.com/autorouteavenir/status/1368989685624750081,https://twitter.com/autorouteavenir,"[08 Mars 2021 | 18:18]MANIFASTATION
MANIFESTATION sur l'#Autoroute à hauteur de #Cambérène, sens #DAKAR-#AIBD. 
 Nos équipes d'intervention sont en chemin.
#SécuritéRoutière #SecaacSa #alertetraficADDA #Dakar #Senegal @Dkaeroport #Kebetu #MITTD #twitter #wambedmi #","Mar 8, 2021",2021-03-08T18:19:10.000Z
coduu,@CoduuM,,1,1,,,https://twitter.com/CoduuM/status/1367876151134351361,https://twitter.com/CoduuM,Dcp tout le Sénégal savait que c’était mensonge mais Sonko devait répondre au juge le 3 Mars 2021 mais sauf que les sénégalais faisaient une manifestation PASSIVE pendant que ce dernier ce dirigeait à son lieu de rdv,"Mar 5, 2021",2021-03-05T16:34:22.000Z
Althéa,@AltheaGirardon,,,3,1,,https://twitter.com/AltheaGirardon/status/1368621316216156166,https://twitter.com/AltheaGirardon,"3. Non le retour au calme dont parle les médias n’est pas révélateur d’une fin de crise.  Le Mouvement de Défense de la démocratie ( M2D)  a à appelé à trois jours de manifestation lundi 8, Mardi 9, et Mercredi 10 mars 2021 au Sénégal. #FreeSenegal","Mar 7, 2021",2021-03-07T17:55:24.000Z
Alymana Bathily,@AlymanaAly,,1,,,,https://twitter.com/AlymanaAly/status/1369554894361944065,https://twitter.com/AlymanaAly,M2M appelle à une manifestation pacifique le samedi 11 mars 2021.Oui pour l'application de l'agenda du peuple. Et d'abord la libération de tous les prisonniers politiques.  # Free Sénégal.,"Mar 10, 2021",2021-03-10T07:45:06.000Z
Doudou SOW,@doudouqc,,,,,,https://twitter.com/doudouqc/status/1368628454850236429,https://twitter.com/doudouqc,"Manifestation contre la dictature au Sénégal à Montréal (Canada), le 6 mars 2021-Un dirigeant ne méprise pas son peuple, le seul souverain https://facebook.com/doudou.sow.37/posts/4198712020140269?notif_id=1615127383244153&notif_t=feedback_reaction_generic&ref=notif…","Mar 7, 2021",2021-03-07T18:23:46.000Z
kafunel,@kafunel1,,,,,,https://twitter.com/kafunel1/status/1412395631646318592,https://twitter.com/kafunel1,"Suivez en DIRECT la Manifestation Du M2D… A La Place De L’obélisque | LUNDI 8 MARS 2021 https://tinyurl.com/yexeov8y
Le Mouvement de Défense de la Démocrati... 
#M2D #MANIFESTATION #ManifestationDuM2D #obélisque #placé #politique #SENEGAL 
https://tinyurl.com/yexeov8y","Jul 6, 2021",2021-07-06T12:58:54.000Z
SenCaféActu,@sencafeactu,,2,2,,,https://twitter.com/sencafeactu/status/1370635645597663232,https://twitter.com/sencafeactu,"13 Mars 2021
• Serigne Mountakha sauve le Sénégal d’une manifestation redoutée
• Le chef d’Etat-Major des Armées, Birame Diop, victime d’une fake news
• Débat sur le vaccin AstraZeneca : Adoulaye Diouf Sarr rassure les populations #FreeSenegal #kebetu","Mar 13, 2021",2021-03-13T07:19:37.000Z
SenCaféActu,@sencafeactu,,2,2,,,https://twitter.com/sencafeactu/status/1370635645597663232,https://twitter.com/sencafeactu,"13 Mars 2021
• Serigne Mountakha sauve le Sénégal d’une manifestation redoutée
• Le chef d’Etat-Major des Armées, Birame Diop, victime d’une fake news
• Débat sur le vaccin AstraZeneca : Adoulaye Diouf Sarr rassure les populations #FreeSenegal #kebetu","Mar 13, 2021",2021-03-13T07:19:37.000Z
